,CASENUM,PER_NO,SEX_IM,INJSEV_IM,PERALCH_IM,AGE_IM,VE_FORMS,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,MONTH,HOUR,MINUTE,AGE,SEX,INJ_SEV,DRINKING,DRUGS,HOSPITAL,P_SF1,LOCATION,HITRUN_IM,BDYTYP_IM,IMPACT1_IM,PCRASH1_IM,V_ALCH_IM,NUMOCCS,HIT_RUN,BODY_TYP_vehDup,TOW_VEH_vehDup,J_KNIFE,GVWR,V_CONFIG,CARGO_BT,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,IMPACT1_vehDup,VEH_SC1,VEH_SC2,VEH_ALCH,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,WKDY_IM,HOUR_IM,MINUTE_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,ALCHL_IM,LAND_USE,VE_TOTAL,PEDS,PERMVIT,PERNOTMVIT,DAY_WEEK,ALCOHOL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,CF1,CF2,CF3,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS,MSAFEQMT1,MSAFEQMT2,MSAFEQMT3,MSAFEQMT4,MSAFEQMT5,MSAFEQMT7,MSAFEQMT8,MSAFEQMT9,IMPACT2_vehDup
443,201218403965,1,1,2,0,33,1,3.0,2,3,4,72,13,6,8,30,33,1,2,0,0,0,0,13,0,4,9,5,2,1,0,4,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,2,2,98,1,1,1,0,0,5,98,1,1,5,13,3,8,30,0,1,1,1,2,3,1,1,1,1,3,2,0,1,1,0,1,1,1,0,1,0,0,0,0,51,1,0,1,0,0,0,0,0,0,0,0
444,201218403968,1,1,2,0,38,1,3.0,2,3,4,72,13,6,18,55,38,1,2,0,0,0,0,3,0,4,82,11,2,1,0,4,0,0,0,0,0,0,0,0,998,82,0,0,2,0,0,0,0,0,2,2,98,1,1,1,3,3,11,15,1,1,1,13,4,18,55,0,2,5,1,2,3,1,1,1,1,4,2,0,2,2,0,1,5,1,0,1,0,0,0,0,83,1,0,0,0,0,0,0,0,0,1,0
445,201218404094,1,2,2,0,36,1,3.0,2,3,3,72,13,6,17,15,36,2,2,0,0,5,0,16,0,14,3,1,2,2,0,14,0,0,0,0,0,0,1,0,998,3,0,0,2,0,0,0,0,0,4,2,30,1,1,1,0,0,1,13,99,1,4,13,6,17,15,0,1,1,1,2,3,2,1,2,1,6,2,0,1,1,0,4,1,1,0,1,0,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0
446,201218404109,1,1,2,0,20,1,3.0,2,3,3,72,13,6,16,27,20,1,2,0,0,5,0,3,0,20,82,1,2,2,0,20,0,0,0,0,0,0,0,0,998,82,0,0,2,0,0,0,0,0,4,3,30,1,1,1,3,3,1,83,99,1,1,13,4,16,27,0,2,1,1,2,3,1,1,2,1,4,2,0,2,2,0,1,1,1,0,1,0,0,0,0,34,2,0,1,0,0,0,0,0,0,0,0
447,201218404214,1,1,2,0,10,1,3.0,2,3,2,72,13,6,15,35,10,1,2,0,0,5,0,3,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,2,98,1,1,1,0,0,1,83,99,1,1,13,6,15,35,0,2,1,1,2,3,1,1,1,1,6,2,0,2,2,0,1,1,1,0,1,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,0
448,201218404348,1,2,2,0,19,1,3.0,2,3,1,72,13,6,14,30,19,2,2,0,0,0,0,3,1,9,12,4,2,1,1,99,0,0,0,0,0,99,99,9,999,12,99,99,9,9,99,99,99,99,2,9,98,1,1,1,20,3,4,83,99,1,1,13,2,14,30,0,3,1,1,2,3,1,1,1,1,2,9,0,3,8,0,1,1,1,0,1,0,99,99,99,43,1,9999,0,1,0,0,0,0,0,0,0
449,201218404354,1,1,3,0,12,1,3.0,2,3,1,72,13,6,17,35,12,1,3,0,0,5,0,3,0,4,12,4,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,8,30,1,1,1,20,3,4,17,99,1,1,13,5,17,35,0,3,1,1,2,3,1,1,1,1,5,2,0,3,8,0,1,1,1,0,1,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,0
450,201218404363,1,1,3,0,67,1,3.0,2,3,1,72,13,6,16,53,67,1,3,0,0,5,0,3,0,21,63,1,2,2,0,21,0,0,0,0,0,0,0,0,998,63,0,0,2,0,0,0,0,0,2,2,98,1,1,1,3,3,1,83,99,1,1,13,2,16,53,0,2,1,1,2,3,1,1,2,1,2,2,0,2,2,0,1,1,1,0,1,0,0,0,0,74,1,0,1,0,0,0,0,0,0,0,0
451,201218404375,1,1,2,0,59,1,3.0,2,3,1,72,13,6,7,17,59,1,2,0,0,5,0,3,0,6,12,4,2,1,0,6,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,9,8,98,1,1,1,20,3,4,17,99,1,1,13,5,7,17,0,2,1,1,2,3,1,1,1,1,5,2,0,2,8,0,1,1,1,0,1,0,0,0,0,38,2,0,0,0,0,0,0,0,1,0,0
452,201218404775,1,1,2,0,58,1,3.0,2,3,6,72,13,3,15,7,58,1,2,9,9,0,0,11,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,4,3,30,1,1,1,0,0,1,83,99,1,1,13,5,15,7,0,3,1,1,2,3,1,1,1,1,5,9,0,3,8,0,1,1,1,0,1,0,0,0,0,59,1,0,0,0,0,0,0,0,1,0,0
453,201218404880,1,2,2,0,26,1,3.0,2,3,1,72,13,6,13,5,26,2,2,0,0,0,0,11,1,8,9,1,2,1,1,8,0,0,0,0,0,0,0,0,998,9,99,99,9,9,36,0,0,0,0,0,0,0,0,0,0,0,1,98,99,1,7,13,2,13,5,0,4,1,1,2,3,1,1,1,1,2,9,0,4,1,0,1,1,1,0,1,0,16,0,0,32,1,9999,0,0,0,0,0,0,1,0,0
454,201218404883,1,1,2,0,16,1,3.0,2,3,1,72,13,6,7,40,16,1,2,0,0,6,0,11,0,6,1,11,2,1,0,6,0,0,0,0,0,0,0,0,998,1,0,0,2,0,0,0,0,0,2,2,30,1,1,1,0,0,11,15,99,1,1,13,3,7,40,0,8,1,1,2,3,1,1,1,1,3,2,0,8,1,0,1,1,1,0,1,0,0,0,0,68,1,0,0,0,0,0,0,0,1,0,0
455,201218404886,1,1,2,0,34,1,3.0,2,3,1,72,13,6,18,25,34,1,2,0,0,8,0,1,1,8,12,10,2,1,1,8,0,0,0,0,0,0,0,0,998,12,99,99,9,9,99,99,99,99,8,8,98,1,8,1,20,3,10,16,99,1,1,13,5,18,25,0,3,1,1,2,3,1,1,1,1,5,9,0,3,3,0,1,1,1,0,1,0,0,0,0,43,2,9999,0,0,0,0,0,0,1,0,9999
456,201218404895,1,1,3,0,11,1,3.0,2,3,1,72,13,6,13,25,11,1,3,0,0,5,0,9,0,14,11,1,2,2,0,14,0,0,0,0,0,0,0,0,998,11,0,0,2,0,0,0,0,0,1,4,30,1,1,1,0,0,1,83,2,1,1,13,2,13,25,0,3,1,1,2,3,1,1,2,1,2,2,0,3,2,0,1,1,1,0,1,0,16,0,0,47,1,0,0,0,0,0,0,0,1,0,0
457,201218404898,1,2,3,0,8,1,3.0,2,3,1,72,13,6,13,27,8,2,3,0,0,5,0,1,1,4,12,1,2,2,1,4,0,0,0,0,0,0,0,0,998,12,99,99,9,9,36,0,0,0,8,8,15,1,1,1,0,0,1,17,99,1,1,13,3,13,27,0,3,1,1,2,3,1,2,2,2,3,9,0,3,2,0,1,1,1,0,1,0,20,0,0,16,1,9999,0,0,0,0,0,0,1,0,9999
458,201218404898,2,1,3,0,6,1,3.0,2,3,1,72,13,6,13,27,6,1,3,8,8,5,0,1,1,4,12,1,2,2,1,4,0,0,0,0,0,0,0,0,998,12,99,99,9,9,36,0,0,0,8,8,15,1,1,1,0,0,1,17,99,1,1,13,3,13,27,0,3,1,1,2,3,1,2,2,2,3,9,0,3,2,0,1,1,1,0,1,0,20,0,0,16,1,9999,1,0,0,0,0,0,0,0,0
459,201218405067,1,1,3,0,41,1,3.0,2,3,3,72,13,6,8,50,41,1,3,0,0,5,0,14,0,6,3,5,2,2,0,6,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,2,30,1,1,1,0,0,5,83,99,1,5,13,6,8,50,0,1,1,1,2,3,1,1,2,1,6,2,0,1,1,0,7,1,1,0,1,0,16,0,0,28,2,0,0,0,0,0,0,0,1,0,0
460,201218405082,1,2,3,0,36,1,3.0,2,3,3,72,13,6,13,45,36,2,3,9,9,5,0,13,0,14,12,1,2,1,0,14,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,4,1,30,1,1,1,20,3,1,17,99,1,1,13,4,13,45,0,2,1,1,2,3,1,1,1,1,4,9,0,2,2,0,1,1,1,0,1,0,0,0,0,61,1,0,0,0,0,0,0,0,1,0,0
461,201218405088,1,1,2,0,18,1,3.0,2,3,3,72,13,6,18,16,18,1,2,0,0,0,0,11,0,14,1,1,2,1,0,14,0,0,0,0,0,0,0,0,998,1,0,0,2,0,0,0,0,0,2,2,30,1,1,1,0,0,1,83,7,1,2,13,1,18,16,0,3,1,1,2,3,1,1,1,1,1,2,0,3,8,0,1,1,1,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,0,1,0
462,201218405150,1,2,2,0,38,1,3.0,2,3,4,72,13,6,16,10,38,2,2,0,0,8,0,99,0,4,2,9,2,1,0,4,0,0,0,0,0,0,0,0,998,2,0,0,2,0,0,0,0,0,8,4,98,1,1,1,0,0,9,11,99,1,2,13,5,16,10,0,1,1,1,2,3,1,1,1,1,5,2,0,1,1,0,6,1,1,0,1,0,0,0,0,38,2,0,0,0,0,0,0,0,1,0,0
463,201218405153,1,1,2,0,28,1,3.0,2,3,4,72,13,6,9,30,28,1,2,0,0,5,0,3,0,8,2,10,2,1,0,8,0,0,0,0,0,0,0,0,998,2,0,0,2,0,0,0,0,0,2,3,99,1,1,1,3,3,10,16,99,1,1,13,7,9,30,0,2,1,1,2,3,1,1,1,1,7,2,0,2,3,0,1,1,1,0,1,0,0,0,0,25,1,0,0,1,0,0,0,0,0,0,0
464,201218405162,1,2,2,0,24,1,3.0,2,3,4,72,13,6,7,15,24,2,2,0,0,5,0,3,0,50,12,10,2,8,0,50,0,0,3,21,22,1,2,0,998,12,0,0,2,0,0,0,0,0,1,2,98,1,1,1,0,0,10,80,99,1,3,13,5,7,15,0,3,1,1,2,3,1,1,1,1,5,2,0,3,2,0,1,1,1,0,1,0,0,0,0,48,1,0,0,1,0,0,0,0,0,0,9999
465,201218405171,1,1,2,0,36,1,3.0,2,3,4,72,13,6,14,10,36,1,2,0,0,0,0,3,0,8,3,1,2,1,0,8,0,0,0,0,0,0,0,0,998,3,0,0,2,0,0,0,0,0,2,8,98,1,1,1,3,3,1,83,99,1,1,13,1,14,10,0,2,1,1,2,3,1,2,1,2,1,9,0,2,2,0,1,1,1,0,1,0,0,0,0,50,1,0,0,0,0,0,0,0,1,0,0
466,201218405248,1,1,2,0,6,1,3.0,2,3,6,72,13,6,18,30,6,1,2,0,0,5,0,1,1,19,12,1,2,1,1,19,0,0,0,0,0,0,0,0,998,12,99,99,9,9,99,99,99,99,1,2,25,1,1,1,20,3,1,17,99,1,1,13,3,18,30,0,3,1,1,2,3,1,1,1,1,3,9,0,3,2,0,1,1,1,0,1,0,0,0,0,32,2,9999,0,0,0,0,0,0,1,0,0
467,201218406029,1,1,2,0,33,1,3.0,2,3,6,72,13,7,0,30,33,1,2,0,0,5,0,2,1,4,12,1,2,99,1,4,0,0,0,0,0,0,0,0,999,12,0,0,9,9,99,99,99,99,2,2,30,1,1,1,20,3,99,83,99,1,1,13,2,0,30,0,3,3,1,2,3,1,1,1,1,2,9,0,3,2,0,1,3,1,0,1,0,0,0,0,43,2,9999,0,0,0,0,0,0,0,1,0
468,201218406129,1,1,2,0,48,1,3.0,2,3,4,72,13,7,15,1,48,1,2,0,0,5,0,3,1,19,12,1,2,1,1,19,0,0,0,0,0,0,99,0,999,12,99,99,9,9,99,99,99,99,1,8,98,1,1,1,20,3,1,17,99,1,1,13,1,15,1,0,2,1,1,2,3,1,1,1,1,1,9,0,2,2,0,1,1,1,0,1,0,0,0,0,56,2,9999,0,0,0,0,0,0,0,1,0
469,201218406135,1,2,3,0,24,1,3.0,2,3,4,72,13,6,13,31,24,2,3,0,0,5,0,3,0,15,12,11,2,1,0,15,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,2,25,1,1,1,3,3,11,15,99,1,1,13,5,13,31,0,2,1,1,2,3,1,1,1,1,5,2,0,2,3,0,1,1,1,0,1,0,0,0,0,29,1,0,0,1,0,0,0,0,0,0,0
470,201218406144,1,2,2,0,22,1,3.0,2,3,4,72,13,7,13,35,22,2,2,0,0,0,0,16,1,2,12,9,2,1,1,2,0,0,0,0,0,0,99,0,999,12,99,99,9,9,99,99,99,99,1,2,98,1,1,1,0,0,9,13,99,1,4,13,4,13,35,0,1,1,1,2,3,1,1,1,1,4,9,0,1,1,0,4,1,1,0,1,0,0,0,0,46,2,9999,0,0,0,0,0,0,1,0,0
471,201218406237,1,1,2,0,26,1,3.0,2,3,3,72,13,6,19,45,26,1,2,0,0,0,0,1,0,52,83,1,2,1,0,52,0,0,3,21,22,6,0,0,998,83,0,0,2,0,0,0,0,0,8,8,98,1,1,1,3,3,1,83,99,1,1,13,7,19,45,0,3,1,1,2,3,1,1,1,1,7,2,0,3,7,0,1,1,1,0,1,0,0,0,0,42,1,0,0,0,0,0,0,0,1,0,0
472,201218406240,1,1,2,0,46,1,3.0,2,3,3,72,13,6,8,5,46,1,2,0,0,6,0,3,0,4,82,10,2,1,0,4,0,0,0,0,0,0,0,0,998,82,36,0,9,0,0,0,0,0,1,8,98,1,1,1,20,8,10,16,99,1,1,13,6,8,5,0,2,1,1,2,3,1,1,1,1,6,9,0,2,2,0,1,1,1,0,1,0,0,0,0,48,2,9999,0,0,0,0,0,0,1,0,9999
473,201218406246,1,2,2,0,34,1,3.0,2,3,3,72,13,7,9,26,34,2,2,0,0,0,0,11,0,4,82,10,2,2,0,4,0,0,0,0,0,0,0,0,998,82,0,0,2,0,0,0,0,0,1,4,30,1,1,1,0,0,10,16,1,1,1,13,3,9,26,0,8,1,1,2,3,1,1,2,1,3,2,0,8,1,0,1,1,1,0,1,0,0,0,0,80,1,0,0,1,0,0,0,0,0,0,0
474,201218406261,1,1,2,0,20,1,3.0,2,3,3,72,13,7,13,50,20,1,2,0,0,5,0,10,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,4,98,1,1,1,3,3,1,83,99,1,1,13,3,13,50,0,1,1,1,2,3,1,1,1,1,3,2,0,1,1,0,1,1,1,0,1,0,0,0,0,63,1,0,0,0,0,0,0,0,1,0,0
475,201218406483,1,1,3,0,8,1,3.0,2,3,1,72,13,7,18,20,8,1,3,0,0,5,0,3,0,14,12,1,2,1,0,14,0,0,0,0,0,0,0,0,998,12,0,0,2,0,6,0,0,0,4,1,30,1,1,1,0,0,1,83,99,1,1,13,1,18,20,0,2,1,1,2,3,1,1,1,1,1,2,0,2,2,0,1,1,1,0,1,0,0,0,0,29,2,0,0,0,0,0,0,0,1,0,0
476,201218406486,1,1,2,0,17,1,3.0,2,3,1,72,13,6,1,43,17,1,2,0,0,5,0,11,0,4,82,15,2,1,0,4,0,0,0,0,0,0,0,0,998,82,0,0,2,1,0,0,0,0,1,4,30,1,1,1,0,0,15,83,99,1,3,13,7,1,43,0,1,3,1,2,3,1,1,1,1,7,2,0,1,1,0,1,3,1,0,1,0,0,0,0,31,1,0,0,0,0,0,0,0,1,0,0
477,201218406489,1,2,2,0,37,1,3.0,2,3,1,72,13,6,1,30,37,2,2,0,0,5,0,3,1,14,12,1,2,99,1,99,0,0,0,0,0,0,99,0,999,12,99,99,9,9,99,99,99,99,1,2,98,1,1,1,0,0,1,83,99,1,1,13,6,1,30,0,3,3,1,2,3,1,1,1,1,6,9,0,3,2,0,1,3,1,0,1,0,0,0,0,43,2,9999,0,1,1,0,0,0,0,0,0
478,201218406495,1,1,2,0,25,1,3.0,2,3,1,72,13,7,18,0,25,1,2,0,0,6,0,3,1,4,82,11,2,99,1,99,0,0,0,0,0,0,0,0,999,98,99,99,9,1,50,0,0,0,9,1,98,1,1,1,99,9,11,15,99,1,1,13,3,18,0,0,3,1,1,2,3,1,1,1,1,3,9,0,3,3,0,1,1,1,0,1,0,0,0,0,26,2,9999,0,0,0,0,0,0,1,0,0
479,201218407274,1,2,2,0,32,1,1.0,2,2,6,72,13,7,9,14,998,2,2,0,0,0,0,1,0,62,12,10,2,2,0,62,0,0,2,1,96,0,0,0,998,12,0,0,9,9,99,99,99,99,2,9,98,1,1,1,3,3,10,83,99,1,1,13,4,9,14,0,3,1,1,2,3,1,1,2,1,4,9,0,3,8,0,1,1,1,0,1,0,0,0,0,57,1,9999,0,0,0,0,0,0,1,0,0
480,201218407376,1,1,2,0,14,1,3.0,2,3,4,72,13,7,19,20,14,1,2,0,0,0,0,1,0,5,12,10,2,1,0,5,0,0,0,0,0,0,0,0,998,12,0,0,2,0,6,0,0,0,2,8,98,1,1,1,3,3,10,83,99,1,1,13,1,19,20,0,3,1,1,2,3,1,1,1,1,1,2,0,3,2,0,1,1,1,0,1,0,0,0,0,37,2,0,0,0,0,0,0,0,1,0,0
481,201218407382,1,1,3,0,13,1,3.0,2,3,4,72,13,7,11,49,13,1,3,0,0,3,0,3,0,15,12,1,2,1,0,15,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,8,8,98,1,1,1,0,0,1,83,99,1,1,13,2,11,49,0,2,1,1,2,3,1,1,1,1,2,2,0,2,3,0,1,1,1,0,1,0,0,0,0,38,2,0,0,0,0,0,0,0,1,0,0
482,201218407497,1,1,2,0,35,1,3.0,2,3,3,72,13,7,8,30,35,1,2,9,9,6,0,11,0,4,3,5,2,2,0,4,0,0,0,0,0,0,1,0,0,3,36,0,2,0,0,0,0,0,4,3,25,1,1,1,0,0,5,98,1,1,1,13,7,8,30,0,1,1,1,2,3,1,1,2,1,7,9,0,1,1,0,1,1,1,0,1,0,0,0,0,29,1,0,0,0,0,0,0,0,1,0,0
483,201218407500,1,1,2,0,24,1,3.0,2,3,3,72,13,7,6,50,24,1,2,0,0,5,0,3,0,4,12,1,2,1,0,4,0,0,0,0,0,0,0,0,998,12,36,0,2,0,0,0,0,0,8,8,98,1,1,1,3,3,1,83,99,1,1,13,7,6,50,0,2,1,1,2,3,1,1,1,1,7,2,0,2,2,0,1,1,1,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,1,0,9999
484,201218407503,1,1,3,0,48,1,3.0,2,3,3,72,13,7,12,38,48,1,3,0,0,5,0,11,0,4,3,5,2,2,0,4,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,2,3,30,1,1,1,0,0,5,98,1,1,1,13,5,12,38,0,1,1,1,2,3,1,1,2,1,5,2,0,1,1,0,1,1,1,0,1,0,16,0,0,32,1,0,0,0,0,0,0,0,1,0,0
485,201218407731,1,1,2,0,37,1,3.0,2,3,1,72,13,7,16,45,37,1,2,0,0,5,0,23,1,30,12,1,2,1,1,30,0,0,0,0,0,0,0,0,999,12,0,0,9,9,99,99,99,99,8,8,30,1,1,1,0,0,99,83,99,1,1,13,2,16,45,0,4,1,1,2,3,1,1,1,1,2,9,0,4,1,0,1,1,1,0,1,0,0,0,0,43,1,9999,0,0,0,0,0,0,1,0,0
486,201218407929,1,1,2,0,69,1,3.0,2,3,1,72,13,7,5,18,69,1,2,0,0,5,0,3,0,4,82,10,2,2,0,4,0,0,0,0,0,0,0,0,998,82,0,0,2,0,0,0,0,0,2,8,98,1,1,1,3,2,10,16,99,1,1,13,4,5,18,0,3,1,1,2,3,1,1,2,1,4,2,0,3,2,0,1,1,1,0,1,0,0,0,0,48,1,0,1,0,0,0,0,0,0,0,0
487,201218407938,1,1,2,0,16,1,3.0,2,3,1,72,13,7,16,38,16,1,2,0,0,5,0,3,0,4,82,4,2,1,0,4,0,0,0,0,0,0,0,0,998,82,0,0,2,0,0,0,0,0,4,8,98,1,1,1,20,3,4,17,99,1,1,13,6,16,38,0,2,1,1,2,3,1,1,1,1,6,2,0,2,2,0,1,1,1,0,1,0,0,0,0,69,1,0,1,0,0,0,0,0,0,0,0
488,201218408038,1,1,2,0,46,1,3.0,2,3,2,72,13,7,13,20,46,1,2,0,0,5,0,2,1,9,12,10,2,99,1,99,0,0,0,0,0,0,0,0,999,12,0,0,9,9,99,99,99,99,2,8,99,1,2,1,0,0,10,16,99,1,1,13,6,13,20,0,3,1,1,2,3,1,1,1,1,6,9,0,3,2,0,1,1,1,0,1,0,99,99,99,43,1,9999,0,0,0,0,0,0,0,1,9999
489,201218408135,1,1,2,0,42,1,3.0,2,3,3,72,13,7,6,35,42,1,2,0,0,0,0,3,0,14,12,1,2,1,0,14,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,8,30,1,1,1,20,3,1,17,99,1,1,13,7,6,35,0,2,1,1,2,3,1,1,1,1,7,2,0,2,2,0,1,1,1,0,1,0,0,0,0,67,1,0,1,0,0,0,0,0,0,0,0
490,201218408141,1,1,2,0,37,1,3.0,2,3,3,72,13,7,17,30,37,1,2,0,0,0,0,3,0,15,12,1,2,1,0,15,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,1,8,25,1,3,1,20,3,1,83,99,1,1,13,3,17,30,0,2,1,1,2,3,1,1,1,1,3,2,0,2,2,0,1,1,1,0,1,0,0,0,0,74,2,0,1,0,0,0,0,0,0,0,0
491,201218408258,1,2,2,0,32,1,3.0,2,3,4,72,13,7,9,12,32,2,2,0,0,0,0,11,0,4,3,6,2,1,0,4,0,0,0,0,0,0,0,0,998,3,0,0,2,0,0,0,0,0,1,4,98,1,1,1,0,0,6,11,99,1,1,13,1,9,12,0,2,1,1,2,3,1,1,1,1,1,2,0,2,2,0,1,1,1,0,1,0,0,0,0,24,2,0,0,1,0,0,0,0,0,0,0
492,201218408264,1,1,2,0,22,1,3.0,2,3,4,72,13,7,10,45,22,1,2,0,0,5,0,2,0,14,12,11,2,1,0,14,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,2,8,98,1,1,1,3,3,11,15,99,1,1,13,3,10,45,0,3,1,1,2,3,1,1,1,1,3,2,0,3,8,0,1,1,1,0,1,0,0,0,0,57,2,0,1,0,0,0,0,0,0,0,0
493,201218408267,1,1,2,0,46,1,3.0,2,3,4,72,13,7,20,45,46,1,2,0,0,5,0,23,0,4,12,11,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,3,8,30,1,1,1,3,3,11,83,99,1,1,13,7,20,45,0,8,3,1,2,3,1,1,1,1,7,2,0,8,1,0,1,3,1,0,1,0,0,0,0,34,2,0,0,1,0,0,0,0,0,0,0
494,201218408361,1,1,2,0,39,1,3.0,2,3,6,72,13,7,10,0,39,1,2,0,0,5,0,3,0,4,12,10,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,4,3,30,1,1,1,0,0,10,16,99,1,1,13,2,10,0,0,3,1,1,2,3,1,1,1,1,2,2,0,3,8,0,1,1,1,0,1,0,0,0,0,40,2,0,1,0,0,0,0,0,0,0,0
495,201218408673,1,1,2,0,22,1,3.0,2,3,4,72,13,7,22,5,22,1,2,9,9,0,0,3,1,14,12,10,2,1,1,14,0,0,0,0,0,0,0,0,999,12,99,99,9,9,99,99,99,99,4,1,98,1,1,2,20,3,10,16,99,1,1,13,5,22,5,0,2,3,2,2,3,1,1,1,1,5,9,0,2,2,0,1,3,2,0,2,0,0,0,0,57,2,9999,0,0,0,0,0,0,1,0,0
496,201218410234,1,1,3,0,31,1,3.0,2,3,4,72,13,1,13,25,31,1,3,0,0,5,0,11,0,14,5,1,2,1,0,14,0,0,0,0,0,0,0,0,999,5,0,0,2,0,36,0,0,0,1,2,98,1,1,1,0,0,99,99,1,1,1,13,5,13,25,0,1,1,1,2,3,1,1,1,1,5,2,0,1,1,0,1,1,1,0,1,0,0,0,0,43,1,0,0,0,0,0,0,0,1,0,0
497,201218410991,1,2,2,0,32,1,3.0,2,3,4,72,13,2,2,38,32,2,2,0,0,5,0,3,0,2,12,11,1,1,0,2,0,0,0,0,0,0,0,0,998,12,0,0,1,1,0,0,0,0,1,2,30,1,1,1,3,3,11,15,99,1,1,13,2,2,38,0,2,2,1,1,3,1,1,1,1,2,1,0,2,2,0,1,2,1,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,0,1,0
498,201218411748,1,1,2,0,49,1,3.0,2,3,3,72,13,2,10,14,49,1,2,0,0,0,0,11,0,6,6,13,2,1,0,6,0,0,0,0,0,0,0,0,998,6,0,0,2,1,0,0,0,0,2,8,30,1,2,1,0,0,13,83,99,1,1,92,1,10,14,0,1,1,1,2,3,1,1,1,1,1,2,0,1,1,0,1,1,1,0,1,0,0,0,0,49,1,0,0,1,0,0,0,0,0,0,0
499,201218412818,1,1,3,0,33,1,3.0,2,3,1,72,13,2,8,30,33,1,3,0,0,0,0,11,1,9,81,1,2,2,1,9,0,0,0,0,0,0,0,0,999,81,99,99,9,9,99,99,99,99,1,2,98,1,1,1,0,0,1,83,99,1,1,13,4,8,30,0,1,1,1,2,3,1,1,2,1,4,9,0,1,1,0,1,1,1,0,1,0,0,0,0,30,2,9999,0,1,0,0,0,0,0,0,0
500,201218413026,1,1,2,0,23,1,3.0,2,3,1,72,13,2,22,30,23,1,2,0,0,5,0,3,0,4,83,10,2,1,0,4,0,0,0,0,0,0,0,0,998,83,0,0,2,0,0,0,0,0,1,2,35,1,1,2,20,3,10,83,1,1,1,13,4,22,30,0,3,3,2,2,3,1,1,1,1,4,2,0,3,8,0,1,3,2,0,2,0,16,0,0,25,2,0,0,0,0,0,0,0,1,0,0
501,201218416500,1,1,2,0,17,1,3.0,2,3,3,72,13,6,17,38,17,1,2,0,0,0,0,11,0,14,83,9,2,2,0,14,0,0,0,0,0,0,0,0,998,83,0,0,2,0,0,0,0,0,2,2,30,1,1,1,0,0,9,83,99,1,1,13,4,17,38,0,1,1,1,2,3,2,1,2,1,4,2,0,1,1,0,1,1,1,0,1,0,0,0,0,47,1,0,0,0,0,0,0,0,0,1,0
502,201218417112,1,2,2,0,50,1,3.0,2,3,3,72,13,2,13,0,50,2,2,0,0,0,0,1,0,4,12,11,2,1,0,4,0,0,0,0,0,0,0,0,998,12,0,0,2,0,0,0,0,0,4,4,30,1,1,1,3,3,11,15,99,1,1,13,4,13,0,0,3,1,1,2,3,1,1,1,1,4,2,0,3,2,0,1,1,1,0,1,0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,9999
503,201218419006,1,1,2,0,39,1,45.0,2,4,4,72,13,6,15,30,39,1,2,0,0,0,0,9,0,4,11,1,2,1,0,4,0,0,0,0,0,0,0,0,998,11,0,0,2,0,0,0,0,0,1,6,30,1,1,1,3,3,1,80,99,1,1,13,4,15,30,0,2,1,1,2,3,1,1,1,1,4,2,0,2,2,0,1,1,1,0,1,0,16,0,0,33,1,0,0,0,0,0,0,0,0,1,0
