,CASENUM,VE_FORMS,VEH_NO,PER_NO,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,STR_VEH,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,SCH_BUS,MAKE,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,IMPACT2,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,DRINKING,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,LOCATION,SEX_IM,INJSEV_IM,EJECT_IM,PERALCH_IM,SEAT_IM,AGE_IM,VEH_NO_vehDup,NUMOCCS,UNITTYPE,HIT_RUN,MAKE_vehDup,MODEL,BODY_TYP_vehDup,MOD_YEAR_vehDup,VIN,TOW_VEH_vehDup,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,ROLLOVER_vehDup,ROLINLOC,IMPACT1_vehDup,IMPACT2_vehDup,DEFORMED,TOWED,M_HARM,VEH_ALCH,MAX_VSEV,NUM_INJV,FIRE_EXP_vehDup,DR_PRES,DR_ZIP,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,HITRUN_IM,BDYTYP_IM,MDLYR_IM,IMPACT1_IM,PCRASH1_IM,VEVENT_IM,MXVSEV_IM,NUMINJ_IM,V_ALCH_IM,LAND_USE,VE_TOTAL,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,YEAR,DAY_WEEK,ALCOHOL,MAX_SEV,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,WKDY_IM,HOUR_IM,MINUTE_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,EVENT1_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS
262,201115457868,1,0,1,10.0268,3,3,2,41,7,1,9,7,25,9,0,0,,,,,,,,,,,24,1,6,2,0,96,8,97,8,0,0,0,96,9,0,0,0,0,0,0,0,0,11,1,2,8,0,0,24,1,1,1,0,55,402,14,2011,KM8JT3ABXBU1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,12,12,4,1,9,2,0,0,0,1,33029,0,1,2,30,1,1,1,0,0,1,83,2,1,1,13,0,14,2011,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,5,2,2,0,8,1,0,1,1,1,0,1,0,5,7,25,0,0,8,1,1,9,2,1,2,54,2,0
263,201115457875,1,0,1,10.0268,3,3,1,41,7,1,10,12,30,9,0,0,,,,,,,,,,,30,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,30,1,1,1,0,55,33,4,2006,5NPEU46C26H1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,12,12,2,1,9,2,0,0,0,1,33334,0,1,2,25,1,1,1,2,3,10,83,1,1,1,13,0,4,2006,12,10,9,0,0,2,8,1,0,1,1,1,1,2011,2,2,2,0,3,2,0,1,1,1,0,1,0,2,12,30,0,0,3,1,1,9,2,1,2,65,2,0
264,201115457956,1,0,1,10.0268,3,3,1,41,7,1,10,20,1,9,0,0,,,,,,,,,,,47,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,2,1,2,8,0,0,47,1,1,1,0,12,422,15,2004,1FMPU17LX4LB,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,4,1,9,2,0,0,0,1,33021,0,1,2,5,1,1,1,20,8,10,83,1,1,1,13,0,15,2004,12,10,9,0,0,2,8,1,0,1,1,1,1,2011,5,2,2,0,3,8,0,1,1,1,0,1,0,5,20,1,0,0,3,1,1,9,2,1,2,41,2,0
265,201115457979,1,0,1,10.0268,3,3,1,41,7,1,10,19,39,9,0,0,,,,,,,,,,,60,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,60,1,1,1,0,49,472,30,2009,3TMJU62N99M0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,12,12,4,1,9,2,0,0,0,1,33309,0,1,2,25,1,1,1,20,3,1,83,1,1,1,13,0,30,2009,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,2,2,2,0,2,2,0,1,2,1,0,1,0,2,19,39,0,0,2,2,1,9,2,1,2,51,1,0
266,201115458068,1,0,1,10.0268,3,3,1,41,7,1,10,8,9,9,0,0,,,,,,,,,,,25,1,7,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,25,1,1,1,0,42,42,4,2007,WDBRF52H27F9,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,2,1,9,2,0,0,0,1,33921,0,3,2,25,1,1,1,0,0,1,83,1,1,1,13,0,4,2007,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,5,2,2,0,1,1,0,1,1,1,0,1,0,5,8,9,0,0,1,1,1,9,2,1,2,47,1,0
267,201115458114,1,0,1,10.0268,3,3,2,41,7,1,10,13,46,9,0,0,,,,,,,,,,,28,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,11,2,2,8,0,0,28,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,82,82,9,1,9,9,0,0,0,1,99999,0,1,2,30,1,1,2,0,0,1,83,99,1,1,13,1,9,1998,82,1,9,0,0,2,8,1,0,1,1,1,1,2011,1,9,2,0,1,1,0,1,1,10,0,10,0,1,13,46,0,0,1,1,10,9,2,1,2,52,2,9999
268,201115458167,1,0,1,10.0268,3,3,1,41,7,1,11,9,30,9,0,0,,,,,,,,,,,48,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,48,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,2,2,4,1,9,9,9,99,0,1,99999,0,3,2,30,1,1,1,0,0,1,83,1,1,1,13,1,9,1999,2,1,9,0,0,2,8,1,0,1,1,1,1,2011,4,9,2,0,1,1,0,1,1,1,0,1,0,4,9,30,0,0,1,1,1,9,2,1,2,25,2,9999
269,201115458209,1,0,1,10.0268,3,3,1,41,7,1,10,13,48,9,0,0,,,,,,,,,,,28,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,28,1,1,1,0,20,431,16,2001,3GNFK16T41G1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,8,8,4,1,9,2,0,0,0,1,33020,0,6,2,25,1,1,1,2,3,11,83,1,1,1,13,0,16,2001,8,11,9,0,0,2,8,1,0,1,1,1,1,2011,3,2,2,1,2,2,0,1,1,1,0,1,0,3,13,48,0,1,2,1,1,9,2,1,2,48,1,0
270,201115458392,1,0,1,10.0268,3,3,1,41,7,1,10,18,0,9,0,0,,,,,,,,,,,15,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,25,1,2,8,0,0,15,1,1,1,1,63,33,4,2007,KNAFE1217753,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,12,12,4,1,9,9,9,99,0,1,99999,0,1,2,25,1,1,2,0,0,1,13,99,9,4,1,1,4,2007,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,1,9,2,0,1,1,0,5,1,1,0,1,0,1,18,0,0,0,1,1,1,9,2,1,2,25,1,9999
271,201115458453,1,0,1,10.0268,3,3,1,41,7,1,11,17,39,9,0,0,,,,,,,,,,,16,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,23,1,2,8,0,0,16,1,1,1,0,20,37,4,2001,1G1ND52J9162,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,0,0,12,12,0,1,9,2,0,0,0,1,33312,0,0,0,0,0,0,0,0,0,10,83,1,1,1,13,0,4,2001,12,10,9,0,0,2,8,1,0,1,1,1,1,2011,1,2,2,0,4,1,0,1,5,1,0,1,0,1,17,39,0,0,4,5,1,9,2,1,2,20,2,0
272,201115458508,1,0,1,10.0268,3,3,1,41,7,1,11,99,99,9,0,0,,,,,,,,,,,33,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,33,1,1,1,1,99,499,39,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,99,99,4,1,9,9,9,99,0,1,99999,0,3,1,40,1,1,1,20,8,10,83,1,1,1,13,1,39,1998,12,10,9,2,1,2,8,1,0,1,1,1,1,2011,7,9,2,0,2,2,0,1,3,1,0,1,0,7,22,30,0,0,2,3,1,9,2,2,2,19,1,9999
273,201115458517,1,0,1,10.0268,3,3,1,41,7,1,10,21,33,9,0,0,,,,,,,,,,,25,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,25,1,1,1,0,35,47,4,2007,1N4BL21E67C2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,12,12,0,1,9,2,0,0,0,1,33301,0,3,2,35,1,1,2,0,0,1,83,1,1,1,13,0,4,2007,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,3,10,0,10,0,6,21,33,0,0,1,3,10,9,2,1,2,39,1,0
274,201115458575,1,0,1,10.0268,3,3,1,41,7,1,11,16,45,9,0,0,,,,,,,,,,,36,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,36,1,1,1,0,37,31,2,2008,2HGFG12668H5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,0,1,9,2,0,0,0,1,33068,0,3,3,45,1,1,1,3,8,10,83,1,1,1,13,0,2,2008,12,10,9,0,0,2,8,1,0,1,1,1,1,2011,4,2,2,0,3,2,0,1,1,1,0,1,0,4,16,45,0,0,3,1,1,9,2,1,2,34,1,0
275,201115458651,1,0,1,10.0268,3,3,2,41,7,1,11,17,26,9,0,0,,,,,,,,,,,37,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,16,1,2,8,0,0,37,1,1,1,0,6,51,4,2005,2C3AA63H45H1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,5,5,2,1,9,2,0,0,0,1,33165,0,5,4,35,1,1,1,0,0,10,83,1,1,1,13,0,4,2005,5,10,9,0,0,2,8,1,0,1,1,1,1,2011,7,2,2,0,4,1,0,1,5,1,0,1,0,7,17,26,0,0,4,5,1,9,2,1,2,69,1,0
276,201115458740,1,0,1,10.0268,3,3,2,41,7,1,11,16,50,9,0,0,,,,,,,,,,,12,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,12,1,2,1,0,20,461,21,2011,1GCWGFCA4B11,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,4,1,9,2,0,0,0,1,33024,0,1,2,35,1,1,1,0,0,1,83,8,1,1,13,0,21,2011,12,1,9,0,0,2,8,1,0,1,2,1,1,2011,4,2,2,0,2,2,0,1,1,1,0,1,0,4,16,50,0,0,2,1,1,9,2,1,2,46,1,0
277,201115458742,1,0,1,10.0268,3,3,2,41,7,1,11,19,0,9,0,0,,,,,,,,,,,50,1,6,2,0,96,8,97,8,9,0,0,96,9,0,0,0,0,0,0,0,5,16,1,2,8,0,0,50,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,99,0,30,0,0,99,99,9,1,9,9,9,99,0,1,99999,0,3,3,30,3,1,1,99,9,99,83,99,9,9,13,1,9,2001,12,14,9,0,0,2,8,1,0,1,1,1,1,2011,5,9,2,0,1,1,0,1,3,10,0,10,0,5,19,0,0,0,1,3,10,9,2,1,2,39,2,9999
278,201115458930,1,0,1,10.0268,3,3,2,41,7,1,11,9,35,9,0,0,,,,,,,,,,,55,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,55,1,3,1,0,7,442,20,2012,2C4RDGDG3CR1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,12,12,2,1,9,2,0,0,0,1,0,0,1,3,25,1,1,1,2,3,10,83,1,1,1,13,0,20,2012,12,10,9,0,0,2,8,1,0,1,3,1,1,2011,2,2,2,0,3,3,0,1,1,10,0,10,0,2,9,35,0,0,3,1,10,9,2,1,2,26,1,0
279,201115458958,1,0,1,10.0268,3,3,2,41,7,1,11,12,9,9,0,0,,,,,,,,,,,18,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,2,2,8,0,0,18,1,1,1,0,37,441,20,2007,5FNRL38607B4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,12,12,2,1,9,2,0,0,0,1,33023,0,1,2,30,1,1,1,0,0,1,83,1,1,1,13,0,20,2007,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,1,2,2,0,2,2,0,1,1,1,0,1,0,1,12,9,0,0,2,1,1,9,2,1,2,35,2,0
280,201115459080,1,0,1,10.0268,3,3,2,41,7,1,12,13,2,9,0,0,,,,,,,,,,,8,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,20,1,2,8,0,0,8,1,2,1,0,2,404,14,1991,1J4FT58S4ML6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,12,12,0,1,9,2,0,0,0,1,33020,0,1,2,35,1,1,1,0,0,1,11,1,1,4,13,0,14,1991,12,1,9,0,0,2,8,1,0,1,2,1,1,2011,7,2,2,0,1,1,0,2,1,1,0,1,0,7,13,2,0,0,1,1,1,9,2,1,2,31,1,0
281,201115459153,1,0,1,10.0268,3,3,1,41,7,1,12,17,17,9,0,0,,,,,,,,,,,45,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,45,1,1,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,12,12,2,1,9,9,9,99,0,1,99999,9,1,2,25,1,1,1,0,0,98,80,99,1,9,13,1,9,2008,12,98,9,2,1,2,8,1,0,1,1,1,1,2011,6,9,2,0,1,1,0,1,1,1,0,1,0,6,17,17,0,0,1,1,1,9,2,2,2,39,2,9999
282,201115459239,1,0,1,10.0268,3,3,1,41,7,1,12,15,10,9,0,0,,,,,,,,,,,15,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,3,8,0,0,15,1,3,1,0,12,481,31,2004,1FTNX21L34EA,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,2,1,9,2,1,2,0,1,33060,0,1,4,35,1,1,1,3,3,1,83,1,1,1,13,0,31,2004,12,1,9,1,2,2,8,1,0,1,3,1,3,2011,4,2,3,0,3,2,0,1,1,1,0,1,0,4,15,10,0,0,3,1,1,9,3,3,2,44,1,0
283,201115459261,1,0,1,10.0268,3,3,1,41,7,1,12,19,32,9,0,0,,,,,,,,,,,17,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,17,1,1,1,0,12,16,4,2005,2FAHP71W55X1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,1,0,10,0,0,12,12,4,1,9,2,0,0,0,1,33311,0,1,2,25,1,1,1,20,3,1,83,1,1,1,13,0,4,2005,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,4,2,2,0,3,3,0,1,3,1,0,1,0,4,19,32,0,0,3,3,1,9,2,1,2,67,1,0
284,201115459296,1,0,1,10.0268,3,3,3,41,7,1,12,5,20,9,0,0,,,,,,,,,,,50,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,3,8,0,0,50,1,1,1,0,20,499,39,1953,H530006278,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,4,1,9,2,0,0,0,1,33021,0,3,3,40,1,1,1,3,3,11,83,1,1,1,13,0,39,1953,12,11,9,0,0,2,8,1,0,1,1,1,1,2011,4,2,3,1,2,2,0,1,3,1,0,1,0,4,5,20,0,1,2,3,1,9,3,1,2,67,1,0
285,201115459303,1,0,1,10.0268,3,3,1,41,7,1,11,8,32,9,0,0,,,,,,,,,,,998,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,1,2,8,0,0,23,1,1,1,1,59,401,14,2002,JTJGF10U0201,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,4,1,9,9,9,99,0,1,99999,0,4,2,30,1,1,1,2,3,1,83,1,1,1,13,1,14,2002,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,5,9,2,0,3,2,0,1,1,1,0,1,0,5,8,32,0,0,3,1,1,9,2,1,2,17,1,9999
286,201116156975,1,0,1,12.2215,3,3,1,43,9,1,1,17,27,9,0,0,,,,,,,,,,,56,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,56,1,1,1,0,12,481,31,2005,1FTPX14565NB,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,82,82,2,1,9,2,1,1,0,1,27614,0,1,2,25,1,2,1,0,0,11,83,99,1,1,13,0,31,2005,82,11,9,1,1,2,3,1,0,1,1,1,2,2011,1,2,2,0,2,2,0,1,1,1,0,1,0,1,17,27,0,0,2,1,1,9,2,2,2,56,1,0
287,201116158085,1,0,1,12.2215,3,3,1,43,9,1,2,9,10,9,0,0,,,,,,,,,,,60,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,60,1,1,1,0,7,24,4,2007,2B3KA43R67H8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,62,62,2,1,9,2,0,0,0,1,27601,0,8,8,98,1,8,1,3,3,11,83,1,1,1,13,0,4,2007,62,11,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,2,3,0,1,1,1,0,1,0,2,9,10,0,0,2,1,1,9,2,1,2,20,1,0
288,201116158293,1,0,1,41.417319,3,3,6,43,9,1,3,6,38,9,0,0,,,,,,,,,,,49,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,9,1,2,8,0,0,49,1,1,1,0,7,482,31,2000,1B7HC16X6YS5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,2,1,9,2,0,0,0,1,27523,1,1,4,55,1,8,1,3,3,11,15,99,1,1,13,0,31,2000,12,11,9,0,0,2,1,1,0,1,1,1,1,2011,2,2,2,1,5,1,0,1,1,1,0,1,0,2,6,38,0,1,5,1,1,9,2,1,2,28,1,0
289,201116160311,1,0,1,12.2215,3,3,1,43,9,1,4,14,33,9,0,0,,,,,,,,,,,20,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,23,2,2,8,0,0,20,1,1,1,0,62,401,14,2003,SALTY16463A7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,12,2,1,9,2,0,0,0,1,27609,0,1,2,35,1,1,1,0,0,11,83,1,1,1,13,0,14,2003,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,2,0,4,1,0,1,1,1,0,1,0,5,14,33,0,0,4,1,1,9,2,1,2,20,2,0
290,201116160772,1,0,1,12.2215,3,3,3,43,9,1,4,21,39,9,0,0,,,,,,,,,,,17,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,17,1,1,1,0,37,32,6,1994,1HGCE1839RA0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,82,82,2,1,9,2,0,0,0,1,27513,0,5,2,35,1,1,1,0,0,11,15,99,1,1,13,0,6,1994,82,11,9,0,0,2,2,1,0,1,1,1,1,2011,7,2,2,0,2,3,0,1,2,1,0,1,0,7,21,39,0,0,2,2,1,9,2,1,2,32,1,0
291,201116161365,1,0,1,41.417319,3,3,6,43,9,1,5,14,21,9,0,0,,,,,,,,,,,42,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,13,1,2,8,0,0,42,1,2,1,0,35,402,14,2000,5N1ED28T9YC6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,2,1,9,2,0,0,0,1,27502,0,1,2,35,1,2,1,20,3,5,83,1,1,1,13,0,14,2000,6,5,9,0,0,2,1,1,0,1,2,1,1,2011,1,2,2,0,3,3,0,1,1,1,0,1,0,1,14,21,0,0,3,1,1,9,2,1,2,33,1,0
292,201116161436,1,0,1,12.2215,3,3,1,43,9,1,4,23,10,9,0,0,,,,,,,,,,,54,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,54,1,1,1,0,42,48,4,2001,WDBJF70JX1B1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,0,1,9,2,0,0,0,1,27604,0,8,8,35,1,8,1,3,3,10,83,99,1,1,13,0,4,2001,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,1,2,2,0,2,2,0,1,6,1,0,1,0,1,23,10,0,0,2,6,1,9,2,1,2,81,1,0
293,201116161506,1,0,1,12.2215,3,3,2,43,9,1,5,20,24,9,0,0,,,,,,,,,,,17,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,17,1,1,1,0,35,43,4,2002,3N1CB51D32L6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,45,0,0,12,12,2,1,9,2,0,0,0,1,27616,0,1,2,45,1,1,1,0,0,6,83,1,1,1,13,0,4,2002,12,6,9,0,0,2,8,1,0,1,1,1,1,2011,5,2,2,0,1,1,0,1,5,1,0,1,0,5,20,24,0,0,1,5,1,9,2,1,2,22,2,0
294,201116161908,1,0,1,12.2215,3,3,3,43,9,1,5,17,46,9,0,0,,,,,,,,,,,50,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,2,2,2,8,0,0,50,1,2,1,0,12,401,14,2002,1FMZU73E72ZA,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,0,1,9,2,0,0,0,1,27513,0,2,2,25,1,1,1,20,3,10,84,1,1,1,13,0,14,2002,12,10,9,0,0,2,2,1,0,1,2,1,1,2011,2,2,2,0,2,2,0,1,1,1,0,1,0,2,17,46,0,0,2,1,1,9,2,1,2,26,1,0
295,201116162163,1,0,1,12.2215,3,3,1,43,9,1,5,16,27,9,0,0,,,,,,,,,,,9,2,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,3,8,0,0,9,1,1,1,0,20,401,14,1998,1GNDT13W7W22,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,12,12,2,1,9,2,0,0,0,1,27609,0,1,2,35,1,3,1,20,8,1,83,1,1,1,13,0,14,1998,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,1,2,3,0,2,3,0,1,1,1,0,1,0,1,16,27,0,0,2,1,1,9,3,1,2,41,1,0
296,201116162291,1,0,1,12.2215,3,3,1,43,9,1,5,21,17,9,0,0,,,,,,,,,,,41,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,6,3,1,2,8,0,0,41,1,1,1,0,30,47,1,2003,3VWCK21Y73M3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,2,1,9,2,0,0,0,1,27608,0,1,2,15,1,1,1,0,0,11,83,1,1,1,13,0,1,2003,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,2,0,8,1,0,1,1,1,0,1,0,4,21,17,0,0,8,1,1,9,2,1,2,23,2,0
297,201116162376,1,0,1,41.417319,3,3,6,43,9,1,6,18,9,9,0,0,,,,,,,,,,,9,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,9,1,1,1,0,37,32,4,1998,1HGCG1656WA0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,62,62,2,1,9,2,0,0,0,1,27513,0,1,2,25,1,1,1,0,0,1,83,1,1,1,13,0,4,1998,62,1,9,0,0,2,1,1,0,1,1,1,1,2011,5,2,2,0,1,1,0,1,1,1,0,1,0,5,18,9,0,0,1,1,1,9,2,1,2,34,1,0
298,201116162461,1,0,1,12.2215,3,3,1,43,9,1,5,15,51,9,0,0,,,,,,,,,,,6,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,3,8,0,0,6,1,2,1,0,35,402,14,2006,5N1AN08U46C5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,1,1,2,1,9,1,0,0,0,1,27610,0,1,2,15,1,2,1,20,3,1,83,1,1,1,13,0,14,2006,1,1,9,0,0,1,3,1,0,1,2,1,1,2011,1,1,3,0,2,3,0,1,1,1,0,1,0,1,15,51,0,0,2,1,1,9,3,1,1,50,2,0
299,201116162470,1,0,1,12.2215,3,3,1,43,9,1,5,12,25,9,0,0,,,,,,,,,,,14,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,2,1,2,8,0,0,14,1,5,1,0,41,54,6,2009,JM3TB28A4901,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,1,1,2,1,9,2,0,0,0,1,27614,0,1,2,35,1,3,1,20,3,10,84,1,1,1,13,0,6,2009,1,10,9,0,0,2,3,1,0,1,5,1,1,2011,2,2,2,0,2,3,0,1,1,1,0,1,0,2,12,25,0,0,2,1,1,9,2,1,2,36,1,0
300,201116162648,1,0,1,12.2215,3,3,2,43,9,1,6,18,15,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,18,1,3,1,0,12,881,62,1993,1FDNK74C0PVA,1,1,77,777777777,77777777777,2,4,28,1,0,0,0,0,0,0,0,40,0,0,82,82,2,1,9,2,0,0,0,1,27576,0,1,2,55,1,1,1,0,0,1,83,1,1,1,13,0,62,1993,82,1,9,0,0,2,8,1,0,1,3,1,1,2011,6,2,2,0,1,1,0,1,1,1,0,1,0,6,18,15,0,0,1,1,1,9,2,1,2,44,1,0
